TIMESTAMP,NEE_VUT_REF,GPP_NT_VUT_REF,H_F_MDS,LE_F_MDS,RECO_NT_VUT_REF,NEE_VUT_REF_QC,H_F_MDS_QC,LE_F_MDS_QC
20030712.000000,-3.573460,9.155820,92.634900,83.480000,5.805930,0.958333,1.000000,1.000000
20030713.000000,-3.328700,8.284090,111.080000,66.716000,5.123390,1.000000,1.000000,1.000000
20030714.000000,-2.096420,8.275340,109.443000,75.132000,6.312660,0.958333,1.000000,1.000000
20030715.000000,-2.533620,9.227890,125.761000,72.552600,6.784360,0.979167,1.000000,1.000000
20030716.000000,-2.094160,8.254090,102.318000,65.834900,6.198450,1.000000,1.000000,1.000000
20030717.000000,-0.715496,8.032060,113.895000,60.750800,7.313480,0.895833,1.000000,1.000000
20030718.000000,1.170750,7.234120,108.180000,64.804900,8.361720,0.791667,1.000000,1.000000
20030719.000000,1.248640,6.956820,98.917800,70.763800,8.164430,0.833333,1.000000,1.000000
20030720.000000,0.038698,7.443960,111.635000,59.094300,7.467570,0.979167,1.000000,1.000000
20030721.000000,0.089676,7.906560,127.077000,59.831400,7.966750,0.833333,1.000000,1.000000
20030722.000000,1.487660,7.036860,85.336900,48.883000,8.493240,0.854167,1.000000,1.000000
20030723.000000,1.748950,5.910980,106.799000,65.693000,7.635990,0.958333,1.000000,1.000000
20030724.000000,0.798540,5.742950,75.677400,53.137600,6.533220,0.833333,1.000000,1.000000
20030725.000000,-0.670587,6.442870,102.800000,47.759300,5.772210,0.791667,1.000000,1.000000
20030726.000000,-0.892080,6.685290,117.962000,57.688100,5.791730,0.770833,1.000000,1.000000
20030727.000000,0.881073,5.750330,124.179000,46.230600,6.598430,0.854167,1.000000,1.000000
20030728.000000,1.528950,5.354590,122.622000,57.919300,6.897650,1.000000,1.000000,1.000000
20030729.000000,1.739850,5.262730,117.688000,42.219100,7.041710,1.000000,1.000000,1.000000
20030730.000000,1.657260,5.082650,115.223000,47.700700,6.813720,0.979167,1.000000,1.000000
20030731.000000,0.833509,5.205850,119.085000,50.574400,6.080350,0.958333,1.000000,0.979167
20030801.000000,-0.435122,6.021130,98.324600,46.597800,5.653160,0.895833,1.000000,1.000000
20030802.000000,-0.516602,5.416910,15.383500,33.055100,4.998160,0.875000,1.000000,1.000000
20030803.000000,-3.696690,8.253400,54.808100,37.413100,4.671650,1.000000,1.000000,1.000000
20030804.000000,-0.965850,6.152180,67.742600,40.231400,5.291810,0.958333,1.000000,1.000000
20030805.000000,-3.045210,7.517970,31.248900,53.995200,4.553210,1.000000,1.000000,1.000000
20030806.000000,-2.342770,6.427200,52.613000,47.750600,4.153850,0.979167,1.000000,1.000000
20030807.000000,-2.725190,6.652080,60.451700,53.216900,3.986990,1.000000,1.000000,1.000000
20030808.000000,-3.010220,7.171800,93.430100,46.985300,4.214130,1.000000,1.000000,1.000000
20030809.000000,-2.530670,6.606880,120.335000,44.706800,4.120000,1.000000,1.000000,1.000000
20030810.000000,-3.315760,7.074930,111.845000,36.056600,3.798770,1.000000,1.000000,1.000000
20030811.000000,-1.931650,5.164460,119.046000,34.428700,3.268200,1.000000,1.000000,1.000000
20030812.000000,-1.738720,5.016460,75.091800,30.529000,3.307680,0.979167,1.000000,1.000000
20030813.000000,-1.120010,4.949460,108.850000,30.691100,3.857070,0.895833,1.000000,1.000000
20030814.000000,-0.264681,4.664870,101.335000,27.078400,4.342490,0.666667,1.000000,1.000000
20030815.000000,-0.453172,4.397670,103.307000,33.513900,3.922020,0.854167,1.000000,1.000000
20030816.000000,-0.331314,3.787160,104.409000,31.564600,3.440510,0.979167,1.000000,1.000000
20030817.000000,-0.631538,4.992980,128.289000,25.975400,4.242010,0.812500,0.979167,0.979167
20030818.000000,0.215071,5.236540,126.397000,30.561200,5.201690,0.937500,1.000000,1.000000
20030819.000000,0.312727,4.646120,110.371000,34.440000,4.670180,0.833333,1.000000,1.000000
20030820.000000,0.119907,5.108830,96.446200,25.554800,4.854700,0.916667,1.000000,1.000000
20030821.000000,1.392540,5.034560,70.811300,22.700800,5.881200,0.958333,1.000000,1.000000
20030822.000000,0.924962,3.887000,-6.362780,17.988300,4.318800,0.666667,1.000000,1.000000
20030823.000000,0.824998,3.271530,55.457500,27.999100,3.820670,0.750000,1.000000,1.000000
20030824.000000,0.985316,3.498550,100.453000,31.347900,4.357180,0.791667,1.000000,1.000000
20030825.000000,1.615110,2.642310,80.068400,26.322100,4.193520,0.729167,1.000000,1.000000
20030826.000000,0.418589,2.763380,84.615100,27.481800,3.189910,0.937500,1.000000,1.000000
20030827.000000,-0.211899,2.959400,55.272600,18.678800,2.760970,0.520833,1.000000,1.000000
20030828.000000,0.883568,1.903980,88.341700,16.103800,2.803380,0.687500,1.000000,1.000000
20030829.000000,0.451565,2.406520,91.825700,16.036800,2.876270,0.687500,1.000000,1.000000
20030830.000000,0.887970,2.074220,88.634200,15.161500,2.982980,0.895833,1.000000,1.000000
20030831.000000,1.175380,1.709030,66.358800,14.373000,2.909020,0.937500,1.000000,1.000000
20030901.000000,0.038578,2.542500,91.708500,15.801500,2.610350,0.729167,1.000000,1.000000
20030902.000000,1.275180,1.357880,99.717100,12.436400,2.666730,0.562500,1.000000,1.000000
20030903.000000,0.604677,2.041190,78.056300,16.353700,2.684590,0.625000,1.000000,1.000000
20030904.000000,1.820050,0.631820,120.098000,18.446600,2.495880,0.562500,1.000000,1.000000
20030905.000000,1.025520,1.106900,55.877800,16.959200,2.180320,0.479167,1.000000,1.000000
20030906.000000,0.046711,1.776350,97.796500,30.910800,1.868160,0.770833,1.000000,1.000000
20030907.000000,-0.835931,2.041210,-12.920200,23.219100,1.230230,1.000000,1.000000,1.000000
20030908.000000,-1.754850,2.958060,38.481500,48.912400,1.233190,1.000000,1.000000,1.000000
20030909.000000,-0.703879,2.352960,-24.084500,34.671200,1.682120,0.958333,1.000000,1.000000
20030910.000000,-2.302460,4.811820,53.687400,39.938400,2.516300,1.000000,1.000000,1.000000
20030911.000000,-1.984390,4.889470,46.271900,31.375600,2.901460,1.000000,0.958333,0.979167
20030912.000000,-1.602710,4.146710,46.824300,28.639900,2.543390,0.958333,1.000000,1.000000
20030913.000000,-1.802680,4.593250,62.084600,18.148300,2.785390,1.000000,1.000000,1.000000
20030914.000000,-0.968060,4.161050,46.138700,17.595300,3.180370,0.500000,1.000000,1.000000
20030915.000000,-0.641437,3.056580,72.183500,21.048800,2.412400,0.979167,1.000000,1.000000
20030916.000000,-0.729637,2.167370,61.660000,37.851900,1.444430,0.937500,1.000000,1.000000
20030917.000000,-1.456380,3.170430,54.543600,21.686100,1.716990,0.750000,1.000000,1.000000
20030918.000000,-0.729159,2.927980,51.263600,12.025900,2.309670,0.291667,1.000000,1.000000
20030919.000000,-1.045740,3.192980,62.181600,20.061300,2.143050,0.250000,1.000000,1.000000
20030920.000000,-1.107290,3.195010,69.060900,11.688800,2.069700,0.208333,1.000000,1.000000
20030921.000000,-1.203510,3.290840,61.213800,10.097000,2.126230,0.354167,1.000000,1.000000
20030922.000000,-0.829785,3.132290,66.933500,11.268100,2.316430,0.687500,1.000000,1.000000
20030923.000000,-0.936925,3.149940,62.747500,11.478700,2.270870,0.687500,1.000000,1.000000
20030924.000000,-0.723833,2.895370,45.117000,6.354460,2.248390,0.791667,1.000000,1.000000
20030925.000000,-0.750800,2.878210,53.293200,10.972400,2.183260,0.833333,1.000000,1.000000
20030926.000000,-0.641958,2.765000,59.552200,7.119010,2.124300,0.875000,1.000000,1.000000
20030927.000000,-1.316660,3.056470,55.418200,10.636700,1.733300,0.604167,1.000000,1.000000
20030928.000000,-1.237570,2.867990,58.318400,10.319600,1.590210,0.666667,1.000000,1.000000
20030929.000000,-1.102050,2.318910,45.689100,10.228300,1.228740,0.583333,1.000000,1.000000
20030930.000000,-2.309450,3.421040,71.054100,13.227000,1.039660,0.645833,1.000000,1.000000
20031001.000000,-1.850290,2.819310,18.867700,13.523100,0.911696,0.875000,1.000000,1.000000
20031002.000000,-2.333440,3.293880,56.363500,15.298200,0.879667,0.833333,1.000000,1.000000
20031003.000000,-2.385660,3.135560,61.905400,14.326600,0.749233,0.625000,1.000000,1.000000
20031004.000000,-1.850030,2.579130,39.783800,9.571850,0.624883,0.625000,1.000000,1.000000
20031005.000000,-2.830170,3.391440,44.736200,26.621200,0.515094,0.791667,1.000000,1.000000
