TIMESTAMP,NEE_VUT_REF,GPP_NT_VUT_REF,H_F_MDS,LE_F_MDS,RECO_NT_VUT_REF,NEE_VUT_REF_QC,H_F_MDS_QC,LE_F_MDS_QC
20030821.000000,-3.902600,8.718030,35.934000,127.769000,5.278170,0.500000,-9999.000000,-9999.000000
20030822.000000,-1.974960,7.189010,2.623860,68.065200,5.686370,0.687500,-9999.000000,-9999.000000
20030823.000000,-7.427340,13.169300,18.383300,113.485000,6.171280,0.562500,-9999.000000,-9999.000000
20030824.000000,-6.620870,11.703200,15.923800,121.230000,5.473690,0.083333,-9999.000000,-9999.000000
20030825.000000,-6.167480,11.321700,16.098400,120.132000,5.448230,0.000000,-9999.000000,-9999.000000
20030826.000000,-6.339880,12.328100,17.561900,114.475000,6.126220,0.000000,-9999.000000,-9999.000000
20030827.000000,-3.651540,10.041800,18.647100,105.884000,6.384100,0.000000,-9999.000000,-9999.000000
20030828.000000,-2.835970,8.942950,8.996360,95.192700,6.043260,0.000000,-9999.000000,-9999.000000
20030829.000000,-4.114740,9.964110,16.125000,100.127000,5.725320,0.000000,-9999.000000,-9999.000000
20030830.000000,-3.915840,9.677130,20.275100,101.051000,5.555250,0.000000,-9999.000000,-9999.000000
20030831.000000,-3.009760,7.806890,8.576450,101.695000,4.658730,0.000000,-9999.000000,-9999.000000
20030901.000000,-1.135720,6.239690,8.434170,89.818000,4.821400,0.000000,-9999.000000,-9999.000000
20030902.000000,-1.126940,6.206180,7.996060,89.160400,4.709490,0.000000,-9999.000000,-9999.000000
20030903.000000,-1.129890,6.225480,8.317760,90.368500,4.630430,0.437500,-9999.000000,-9999.000000
20030904.000000,-3.313700,7.720970,21.308600,80.283500,4.039820,0.562500,-9999.000000,-9999.000000
20030905.000000,-5.563220,9.331180,19.165600,118.803000,3.542480,0.708333,-9999.000000,-9999.000000
20030906.000000,-6.124030,8.982470,3.012730,67.325200,2.799420,0.812500,-9999.000000,-9999.000000
20030907.000000,-7.164690,10.053700,31.041400,90.230100,2.798050,0.958333,-9999.000000,-9999.000000
